User,ID,Modelo,Local,Watt-dia,Watt-Mes,Watt-Atual,Voltagem-Atual,Corrente-Atual,Valor-Conta,Watt-Jun-2024,Watt-Jul-2024,Watt-Ago-2024,Watt-Set-2024,Watt-Out-2024,Watt-Nov-2024,Valor-Conta-Jun-2024,Valor-Conta-Jul-2024,Valor-Conta-Ago-2024,Valor-Conta-Set-2024,Valor-Conta-Out-2024,Valor-Conta-Nov-2024
user098@example.com,443,2,Sala,0.92,62.23,0.15,236.63560402528165,0.0,46.41,46.66,46.88,41.46,38.73,41.57,38.47,34.79,34.96,30.92,28.88,31.0,28.69
user098@example.com,444,2,Quarto,0.87,42.31,0.15,234.50276675963232,0.0,31.55,37.25,26.23,29.27,29.1,25.64,47.35,27.78,19.56,21.83,21.7,19.12,35.31
user098@example.com,445,1,Cozinha,3.23,62.03,0.17,229.99938018244907,0.0,46.26,40.26,40.15,33.92,34.07,36.51,27.91,30.02,29.94,25.29,25.41,27.23,20.81
user098@example.com,446,1,Area de Servico,4.97,71.87,0.2,229.5047725342779,0.0,53.59,30.83,47.63,49.71,41.76,47.13,34.91,22.99,35.52,37.07,31.14,35.15,26.03
user098@example.com,447,2,Area de Servico,2.71,71.14,0.16,238.23906744896033,0.0,53.05,32.37,44.66,45.44,47.93,40.89,36.72,24.14,33.3,33.89,35.74,30.49,27.38
user098@example.com,448,2,Garagem,3.49,53.02,0.18,233.4791523844691,0.0,39.54,47.22,37.41,37.47,26.55,37.09,38.23,35.21,27.9,27.94,19.8,27.66,28.51
user099@example.com,449,2,Banheiro,3.13,33.04,0.09,232.36516299416718,0.0,24.64,30.55,47.01,37.14,46.34,29.69,27.22,22.78,35.06,27.7,34.56,22.14,20.3
user099@example.com,450,1,Quarto,0.86,68.55,0.05,224.97104934213414,0.0,51.12,28.92,39.88,44.2,31.24,26.66,31.5,21.57,29.74,32.96,23.3,19.88,23.49
user099@example.com,451,1,Quarto,4.48,54.04,0.07,223.7160253742183,0.0,40.3,45.68,25.42,47.25,32.7,45.38,27.01,34.06,18.96,35.23,24.38,33.84,20.14
user099@example.com,452,2,Quarto,2.9,46.65,0.14,238.44304891174346,0.0,34.79,33.67,43.35,26.11,31.85,25.84,34.16,25.11,32.33,19.47,23.75,19.27,25.47
user100@example.com,453,2,Cozinha,0.74,55.99,0.17,239.86452258747707,0.0,41.75,41.78,28.54,29.43,44.5,26.14,35.79,31.16,21.28,21.95,33.18,19.49,26.69
user100@example.com,454,2,Escritorio,2.76,43.01,0.1,234.84691065995543,0.0,32.07,34.46,39.76,47.97,45.57,31.15,40.12,25.7,29.65,35.77,33.98,23.23,29.92
user100@example.com,455,2,Cozinha,1.57,52.03,0.07,232.0886828511026,0.0,38.8,30.04,31.4,44.15,45.97,31.22,43.77,22.4,23.42,32.92,34.28,23.28,32.64
user101@example.com,456,1,Banheiro,2.37,68.66,0.08,220.30881659482446,0.0,51.2,34.7,29.21,26.73,26.99,26.21,38.07,25.88,21.78,19.93,20.13,19.55,28.39
user101@example.com,457,2,Escritorio,4.91,68.18,0.17,238.16690744719915,0.0,50.84,39.33,47.77,45.03,36.68,36.23,41.44,29.33,35.62,33.58,27.35,27.02,30.9
user101@example.com,458,1,Area de Servico,3.92,36.89,0.12,226.48654151620627,0.0,27.51,50.27,38.13,26.48,27.39,45.97,26.23,37.49,28.43,19.75,20.42,34.28,19.56
user101@example.com,459,2,Banheiro,3.29,64.9,0.08,238.41649828662304,0.0,48.4,32.64,41.48,40.49,34.21,31.74,26.46,24.34,30.93,30.19,25.51,23.67,19.73
user101@example.com,460,2,Cozinha,0.78,37.86,0.12,229.0966134653441,0.0,28.23,41.32,28.56,29.51,46.44,27.97,42.0,30.81,21.3,22.01,34.63,20.86,31.32
user101@example.com,461,2,Sala,2.75,48.22,0.06,222.73839332693504,0.0,35.96,33.21,45.9,27.81,34.53,46.55,46.86,24.77,34.23,20.74,25.75,34.71,34.94
user102@example.com,462,1,Area de Servico,0.7,63.75,0.16,239.56209328768148,0.0,47.54,25.59,33.95,49.61,25.53,35.01,30.14,19.08,25.32,36.99,19.04,26.11,22.48
user102@example.com,463,1,Banheiro,4.12,41.13,0.17,236.27836980201818,0.0,30.67,40.45,41.62,45.39,46.64,26.27,26.41,30.16,31.04,33.85,34.78,19.59,19.69
user102@example.com,464,2,Banheiro,2.96,54.33,0.16,238.24590874996355,0.0,40.51,49.07,31.03,30.39,34.05,36.37,37.38,36.59,23.14,22.66,25.39,27.12,27.87
user102@example.com,465,2,Area de Servico,3.15,67.69,0.1,228.02694093313355,0.0,50.48,36.12,31.38,31.39,47.09,33.37,30.05,26.94,23.4,23.41,35.12,24.88,22.41
user102@example.com,466,2,Garagem,4.83,50.24,0.16,234.51749404346162,0.0,37.46,28.34,42.82,36.79,32.64,41.21,50.31,21.13,31.93,27.43,24.34,30.73,37.52
user102@example.com,467,2,Escritorio,0.63,41.51,0.17,229.8413837024454,0.0,30.95,26.66,40.22,28.07,34.59,34.9,42.24,19.88,29.99,20.93,25.79,26.03,31.5
user103@example.com,468,2,Banheiro,4.49,34.35,0.06,221.4702074384352,0.0,25.62,48.52,49.62,31.58,45.3,33.85,29.17,36.18,37.0,23.55,33.78,25.24,21.75
user103@example.com,469,1,Quarto,2.13,69.91,0.06,238.23106019029626,0.0,52.13,25.84,40.91,39.24,37.39,31.74,38.27,19.27,30.51,29.26,27.88,23.67,28.54
user103@example.com,470,1,Banheiro,3.99,66.77,0.12,233.97807686414444,0.0,49.79,46.72,27.28,49.34,29.5,29.32,25.45,34.84,20.34,36.79,22.0,21.86,18.98
user103@example.com,471,1,Quarto,4.34,51.68,0.07,224.00181207036243,0.0,38.54,36.47,42.0,38.9,35.67,35.18,25.96,27.2,31.32,29.01,26.6,26.23,19.36
user103@example.com,472,2,Area de Servico,1.67,30.47,0.11,236.45663519278665,0.0,22.72,47.77,35.47,46.94,38.37,25.54,33.31,35.62,26.45,35.0,28.61,19.05,24.84
user104@example.com,473,1,Banheiro,2.67,60.59,0.18,226.58308153853116,0.0,45.18,38.41,47.18,41.53,34.79,40.95,44.25,28.64,35.18,30.97,25.94,30.54,33.0
user104@example.com,474,2,Cozinha,3.97,66.19,0.1,234.12620505831012,0.0,49.36,29.45,28.08,44.33,32.83,45.26,25.7,21.96,20.94,33.06,24.48,33.75,19.16
user104@example.com,475,2,Area de Servico,1.93,63.25,0.18,220.28943808084432,0.0,47.17,41.58,26.52,50.41,31.2,31.77,32.47,31.01,19.78,37.59,23.27,23.69,24.21
user104@example.com,476,1,Garagem,3.44,68.22,0.1,223.3087992269409,0.0,50.87,28.76,34.84,26.62,43.3,36.95,28.85,21.45,25.98,19.85,32.29,27.55,21.51
user105@example.com,477,1,Escritorio,2.51,53.78,0.14,223.5561783901168,0.0,40.1,25.64,35.67,32.01,46.95,37.79,42.09,19.12,26.6,23.87,35.01,28.18,31.39
user105@example.com,478,2,Quarto,3.31,36.5,0.18,229.00133948771153,0.0,27.22,33.03,29.11,30.0,40.43,26.87,26.88,24.63,21.71,22.37,30.15,20.04,20.04
user105@example.com,479,2,Sala,4.42,53.61,0.13,220.35906664321072,0.0,39.98,38.13,40.29,46.32,36.03,26.72,26.21,28.43,30.04,34.54,26.87,19.93,19.55
user105@example.com,480,2,Escritorio,2.86,46.45,0.14,238.30051202693454,0.0,34.64,28.8,46.76,46.9,38.36,49.02,49.6,21.48,34.87,34.97,28.61,36.55,36.99
user105@example.com,481,1,Banheiro,2.65,71.83,0.16,222.23595980872426,0.0,53.56,25.54,32.9,50.02,41.94,45.99,44.84,19.05,24.53,37.3,31.28,34.3,33.44
user105@example.com,482,2,Area de Servico,3.09,47.05,0.11,221.92469270087074,0.0,35.09,43.26,38.75,32.52,43.59,29.47,28.16,32.26,28.9,24.25,32.51,21.98,21.0
user106@example.com,483,1,Quarto,1.67,45.14,0.18,232.04560709464778,0.0,33.66,39.14,45.31,34.03,39.17,41.13,46.51,29.19,33.79,25.38,29.21,30.67,34.68
user106@example.com,484,2,Cozinha,4.31,63.73,0.17,239.25233440761323,0.0,47.52,38.0,28.56,38.96,29.11,44.25,42.7,28.34,21.3,29.05,21.71,33.0,31.84
user106@example.com,485,2,Cozinha,2.79,50.59,0.12,231.51799511958566,0.0,37.73,26.78,35.46,35.82,37.22,45.06,45.73,19.97,26.44,26.71,27.76,33.6,34.1
user106@example.com,486,2,Banheiro,1.71,49.59,0.13,239.95052026190373,0.0,36.98,35.17,30.57,46.06,40.16,44.33,43.32,26.23,22.8,34.35,29.95,33.06,32.3
user106@example.com,487,1,Cozinha,4.54,69.39,0.18,237.3753929774376,0.0,51.74,46.71,50.51,37.57,49.45,32.06,49.64,34.83,37.67,28.02,36.88,23.91,37.02
user107@example.com,488,2,Banheiro,0.7,51.09,0.14,235.43640250275004,0.0,38.1,36.39,34.53,31.25,43.03,29.73,45.38,27.14,25.75,23.3,32.09,22.17,33.84
user107@example.com,489,1,Cozinha,2.07,61.85,0.2,233.8673551293033,0.0,46.12,40.81,50.61,45.36,45.02,45.01,36.0,30.43,37.74,33.83,33.57,33.56,26.85
user107@example.com,490,2,Banheiro,1.67,50.72,0.15,231.1837381170848,0.0,37.82,36.72,39.19,39.36,28.51,28.77,48.8,27.38,29.22,29.35,21.26,21.45,36.39
user107@example.com,491,1,Garagem,2.16,71.99,0.16,232.1404598428605,0.0,53.68,41.76,27.32,48.22,36.79,40.64,39.99,31.14,20.37,35.96,27.43,30.31,29.82
user107@example.com,492,2,Sala,4.58,33.11,0.08,227.2836851294389,0.0,24.69,33.36,39.76,49.44,30.51,37.41,31.39,24.88,29.65,36.87,22.75,27.9,23.41
user107@example.com,493,1,Cozinha,2.21,40.07,0.08,235.8725987029751,0.0,29.88,50.21,40.53,33.84,29.26,44.22,39.78,37.44,30.22,25.23,21.82,32.98,29.66
user108@example.com,494,1,Garagem,1.68,36.01,0.19,239.9431872963741,0.0,26.85,50.09,42.67,31.83,47.78,47.69,49.95,37.35,31.82,23.74,35.63,35.56,37.25
user108@example.com,495,2,Garagem,0.7,42.6,0.19,235.39506032260957,0.0,31.77,47.6,37.89,42.29,32.97,38.56,31.05,35.5,28.25,31.54,24.59,28.75,23.15
user108@example.com,496,1,Escritorio,3.99,53.62,0.18,223.25241374854704,0.0,39.98,40.74,31.68,42.18,38.23,32.73,36.7,30.38,23.62,31.45,28.51,24.41,27.37
user108@example.com,497,2,Cozinha,1.6,40.1,0.06,230.28374618872056,0.0,29.9,29.44,35.41,41.3,31.45,41.54,45.7,21.95,26.41,30.8,23.45,30.98,34.08
user109@example.com,498,2,Cozinha,1.1,41.54,0.18,228.54281691924882,0.0,30.98,36.49,32.29,46.45,28.88,40.96,32.23,27.21,24.08,34.64,21.54,30.54,24.03
user109@example.com,499,1,Area de Servico,3.15,38.7,0.09,233.37534183733126,0.0,28.86,48.81,42.65,35.46,47.96,47.86,28.95,36.4,31.8,26.44,35.76,35.69,21.59
user109@example.com,500,1,Garagem,3.63,68.57,0.15,229.33541865255353,0.0,51.13,46.15,50.44,36.96,34.03,44.69,30.31,34.41,37.61,27.56,25.38,33.33,22.6
user110@example.com,501,1,Banheiro,2.85,61.2,0.1,220.5516219280003,0.0,45.64,31.07,30.07,27.15,46.01,45.85,30.33,23.17,22.42,20.25,34.31,34.19,22.62
user110@example.com,502,1,Garagem,2.19,63.63,0.12,232.9609246407092,0.0,47.45,31.64,25.4,44.74,43.49,34.16,47.26,23.59,18.94,33.36,32.43,25.47,35.24
user110@example.com,503,1,Sala,0.73,40.56,0.14,220.90411088181227,0.0,30.25,49.43,26.28,35.69,36.44,50.24,37.72,36.86,19.6,26.61,27.17,37.46,28.13
user110@example.com,504,1,Cozinha,4.03,72.74,0.05,221.8731253272195,0.0,54.24,49.07,34.31,39.71,35.75,49.87,45.26,36.59,25.59,29.61,26.66,37.19,33.75
user110@example.com,505,2,Sala,3.13,33.23,0.13,231.8974372226021,0.0,24.78,45.64,42.62,30.31,46.77,32.38,48.65,34.03,31.78,22.6,34.88,24.15,36.28
user110@example.com,506,2,Cozinha,2.9,59.11,0.15,231.3913939139903,0.0,44.08,28.57,29.72,27.34,43.37,37.43,30.89,21.3,22.16,20.39,32.34,27.91,23.03
user111@example.com,507,1,Sala,2.82,72.85,0.18,223.65317250509528,0.0,54.32,42.94,33.52,48.56,48.87,41.77,49.45,32.02,25.0,36.21,36.44,31.15,36.88
user111@example.com,508,2,Cozinha,4.14,33.58,0.14,220.65653626296825,0.0,25.04,42.09,38.86,33.65,35.59,35.52,47.56,31.39,28.98,25.09,26.54,26.49,35.47
user111@example.com,509,2,Sala,2.18,51.66,0.16,224.32325599624218,0.0,38.52,46.04,27.05,45.77,34.98,34.27,33.54,34.33,20.17,34.13,26.08,25.56,25.01
user111@example.com,510,1,Escritorio,1.18,38.93,0.16,229.46162569359933,0.0,29.03,47.11,26.08,49.56,26.85,45.98,47.42,35.13,19.45,36.96,20.02,34.29,35.36
user112@example.com,511,2,Sala,1.53,36.95,0.07,228.0655790797586,0.0,27.55,30.51,38.92,27.32,45.64,28.46,27.89,22.75,29.02,20.37,34.03,21.22,20.8
user112@example.com,512,1,Banheiro,3.35,34.22,0.17,236.11000608104263,0.0,25.52,30.92,31.48,44.58,38.93,28.26,49.56,23.06,23.47,33.24,29.03,21.07,36.96
user112@example.com,513,2,Area de Servico,4.28,38.24,0.1,222.58097364813653,0.0,28.52,49.33,44.31,43.87,33.99,44.07,32.07,36.79,33.04,32.71,25.35,32.86,23.91
user112@example.com,514,1,Cozinha,2.34,38.22,0.11,228.23222923138644,0.0,28.5,30.33,50.44,34.21,31.28,27.34,27.94,22.62,37.61,25.51,23.33,20.39,20.84
user113@example.com,515,2,Quarto,4.44,60.03,0.1,234.2153616025788,0.0,44.76,49.19,38.54,28.09,38.87,35.94,38.01,36.68,28.74,20.95,28.99,26.8,28.34
user113@example.com,516,2,Quarto,1.08,39.81,0.16,231.39079216122497,0.0,29.69,49.04,40.62,32.34,49.48,44.4,45.25,36.57,30.29,24.12,36.9,33.11,33.74
user113@example.com,517,2,Area de Servico,2.54,62.89,0.16,226.41597914022253,0.0,46.9,37.26,42.7,39.08,37.59,38.28,32.17,27.79,31.84,29.14,28.03,28.55,23.99
user113@example.com,518,2,Cozinha,4.05,73.87,0.19,230.65081138936807,0.0,55.09,38.2,40.52,42.42,48.38,43.82,37.9,28.49,30.22,31.63,36.08,32.68,28.26
user113@example.com,519,1,Sala,3.77,44.18,0.18,225.1824228058606,0.0,32.95,27.15,36.07,44.89,43.76,41.49,40.71,20.25,26.9,33.47,32.63,30.94,30.36
user113@example.com,520,1,Sala,3.72,54.33,0.07,223.4311472898249,0.0,40.51,47.77,34.3,36.43,33.28,38.52,47.79,35.62,25.58,27.17,24.82,28.72,35.64
user114@example.com,521,1,Area de Servico,3.08,40.76,0.09,226.77909589432267,0.0,30.4,34.1,34.94,45.52,34.45,27.25,47.53,25.43,26.06,33.94,25.69,20.32,35.44
user114@example.com,522,2,Cozinha,1.78,39.15,0.18,228.6728338292744,0.0,29.19,28.59,27.89,43.54,47.01,49.37,49.26,21.32,20.8,32.47,35.06,36.82,36.73
user114@example.com,523,2,Banheiro,3.19,58.7,0.1,221.61111829209594,0.0,43.77,40.52,39.47,28.17,28.8,31.96,35.44,30.22,29.43,21.01,21.48,23.83,26.43
user114@example.com,524,1,Escritorio,0.9,73.48,0.16,221.12637318787844,0.0,54.79,38.32,27.44,31.87,39.87,48.65,46.68,28.58,20.46,23.77,29.73,36.28,34.81
user115@example.com,525,2,Cozinha,3.14,55.28,0.17,226.7809110745227,0.0,41.22,47.92,34.14,44.54,38.4,48.81,43.09,35.73,25.46,33.21,28.64,36.4,32.13
user115@example.com,526,1,Escritorio,2.94,44.54,0.15,232.742749833022,0.0,33.21,33.96,35.04,39.53,48.12,31.57,36.74,25.32,26.13,29.48,35.88,23.54,27.4
user115@example.com,527,2,Escritorio,3.32,41.86,0.05,226.35988865942986,0.0,31.22,37.23,31.72,47.26,38.34,37.66,35.64,27.76,23.65,35.24,28.59,28.08,26.58
user116@example.com,528,2,Sala,1.49,50.93,0.19,230.53197469945465,0.0,37.98,26.74,45.05,45.01,43.98,43.92,26.21,19.94,33.59,33.56,32.8,32.75,19.55
user116@example.com,529,1,Sala,2.62,57.75,0.1,225.132212155526,0.0,43.06,35.66,26.76,34.45,38.04,31.54,28.59,26.59,19.96,25.69,28.37,23.52,21.32
user116@example.com,530,1,Cozinha,1.41,33.53,0.17,233.68513563618245,0.0,25.0,41.36,34.94,36.63,29.17,48.23,46.08,30.84,26.06,27.32,21.75,35.97,34.36
user117@example.com,531,1,Sala,1.21,72.5,0.1,236.98474114251508,0.0,54.06,33.55,47.51,34.66,36.32,37.31,47.2,25.02,35.43,25.85,27.08,27.82,35.2
user117@example.com,532,1,Banheiro,4.91,75.9,0.07,234.88697612507374,0.0,56.6,46.56,35.82,40.16,26.33,32.57,49.22,34.72,26.71,29.95,19.63,24.29,36.7
user117@example.com,533,1,Cozinha,2.29,30.89,0.2,220.35942056715115,0.0,23.03,44.64,32.06,27.04,44.66,32.6,36.34,33.29,23.91,20.16,33.3,24.31,27.1
user118@example.com,534,2,Banheiro,4.78,59.08,0.17,229.06809490463849,0.0,44.06,44.58,34.56,45.16,39.86,46.85,25.62,33.24,25.77,33.68,29.72,34.94,19.11
user118@example.com,535,1,Escritorio,3.8,38.33,0.17,233.08454299626877,0.0,28.58,48.69,39.75,37.49,45.6,33.1,30.67,36.31,29.64,27.96,34.0,24.68,22.87
user118@example.com,536,2,Garagem,4.5,63.85,0.06,226.9430892008336,0.0,47.61,34.36,46.08,37.32,29.94,29.84,36.0,25.62,34.36,27.83,22.33,22.25,26.85
user118@example.com,537,1,Sala,3.88,51.23,0.14,234.1457768148112,0.0,38.2,47.95,42.54,27.34,43.19,27.6,50.56,35.76,31.72,20.39,32.21,20.58,37.7
user119@example.com,538,2,Cozinha,1.44,43.94,0.1,233.18376366329088,0.0,32.77,44.17,28.71,49.29,27.95,40.84,34.29,32.94,21.41,36.76,20.84,30.45,25.57
user119@example.com,539,1,Escritorio,2.08,63.66,0.13,226.55843455664447,0.0,47.47,31.89,40.55,42.47,44.99,30.65,43.46,23.78,30.24,31.67,33.55,22.86,32.41
user119@example.com,540,1,Cozinha,3.13,30.97,0.07,232.56023699513852,0.0,23.09,41.86,49.06,40.59,39.36,44.94,38.88,31.22,36.58,30.27,29.35,33.51,28.99
user119@example.com,541,2,Escritorio,1.0,56.46,0.14,221.11292477611613,0.0,42.1,26.27,35.9,46.44,36.92,35.63,44.0,19.59,26.77,34.63,27.53,26.57,32.81
user119@example.com,542,2,Banheiro,4.92,36.81,0.06,222.71664056291252,0.0,27.45,35.75,39.62,47.45,42.54,47.72,49.7,26.66,29.55,35.38,31.72,35.59,37.06
user120@example.com,543,1,Quarto,1.06,39.83,0.14,235.27819083563296,0.0,29.7,38.57,33.01,35.68,36.12,40.12,42.18,28.76,24.62,26.61,26.94,29.92,31.45
user120@example.com,544,2,Garagem,4.33,33.62,0.06,226.27974703968465,0.0,25.07,49.25,33.98,36.09,41.3,44.06,40.42,36.73,25.34,26.91,30.8,32.86,30.14
user120@example.com,545,2,Escritorio,1.48,58.82,0.15,238.2572308715719,0.0,43.86,37.39,31.56,36.53,47.37,28.11,50.7,27.88,23.53,27.24,35.32,20.96,37.81
user120@example.com,546,2,Area de Servico,1.69,49.76,0.16,239.64649822747833,0.0,37.11,37.24,46.85,45.79,27.66,40.81,43.92,27.77,34.94,34.15,20.63,30.43,32.75
user120@example.com,547,2,Banheiro,2.27,47.09,0.17,222.03164501729,0.0,35.12,45.25,33.11,37.86,26.59,29.26,40.2,33.74,24.69,28.23,19.83,21.82,29.98
user120@example.com,548,2,Banheiro,4.72,44.02,0.05,221.5798458256066,0.0,32.83,44.38,42.69,42.84,39.66,25.92,37.75,33.09,31.83,31.95,29.57,19.33,28.15
user121@example.com,549,2,Sala,3.55,67.53,0.13,232.3077282404021,0.0,50.36,40.01,49.87,34.79,34.82,34.27,33.78,29.84,37.19,25.94,25.97,25.56,25.19
user121@example.com,550,2,Banheiro,4.76,59.68,0.13,220.88827608670252,0.0,44.5,31.22,35.7,46.39,36.61,32.02,50.56,23.28,26.62,34.59,27.3,23.88,37.7
user121@example.com,551,2,Garagem,0.72,45.27,0.15,220.79594168882966,0.0,33.76,35.48,42.27,49.25,30.28,40.62,31.95,26.46,31.52,36.73,22.58,30.29,23.83
user122@example.com,552,2,Garagem,1.45,56.45,0.1,235.8203212687572,0.0,42.1,36.63,50.24,33.81,36.26,25.72,26.89,27.32,37.46,25.21,27.04,19.18,20.05
user122@example.com,553,2,Quarto,4.21,36.17,0.16,223.22879350344806,0.0,26.97,26.14,36.65,41.51,27.17,39.26,36.36,19.49,27.33,30.95,20.26,29.28,27.11
user122@example.com,554,2,Sala,4.16,75.2,0.11,235.6125173316106,0.0,56.08,30.29,29.0,46.28,37.28,48.76,41.98,22.59,21.63,34.51,27.8,36.36,31.3
user122@example.com,555,2,Quarto,0.9,60.16,0.05,227.1299804560457,0.0,44.86,31.81,46.72,36.43,37.3,30.4,41.39,23.72,34.84,27.17,27.81,22.67,30.86
user123@example.com,556,1,Escritorio,0.67,47.42,0.11,231.87456637790885,0.0,35.36,39.98,43.41,49.85,39.59,33.12,35.7,29.81,32.37,37.17,29.52,24.7,26.62
user123@example.com,557,1,Area de Servico,0.96,49.63,0.18,231.64250408499052,0.0,37.01,26.53,28.98,31.24,34.79,37.56,37.23,19.78,21.61,23.3,25.94,28.01,27.76
user123@example.com,558,1,Escritorio,2.95,61.59,0.16,225.67194322822107,0.0,45.93,46.75,47.07,50.54,27.72,38.77,33.52,34.86,35.1,37.69,20.67,28.91,25.0
user123@example.com,559,1,Cozinha,2.55,59.01,0.12,224.09673033483554,0.0,44.0,38.02,40.4,25.95,26.25,42.31,48.41,28.35,30.13,19.35,19.57,31.55,36.1
user124@example.com,560,1,Escritorio,1.37,49.72,0.15,237.49427029902384,0.0,37.08,33.98,31.82,46.02,49.69,47.04,39.56,25.34,23.73,34.32,37.05,35.08,29.5
user124@example.com,561,2,Sala,1.03,39.66,0.15,227.7688732273858,0.0,29.57,42.58,42.99,34.91,45.43,33.45,30.21,31.75,32.06,26.03,33.88,24.94,22.53
user124@example.com,562,1,Banheiro,3.1,49.12,0.1,225.81163978855835,0.0,36.63,35.9,35.92,26.52,42.25,27.28,36.61,26.77,26.79,19.78,31.51,20.34,27.3
user125@example.com,563,1,Banheiro,4.05,34.15,0.07,232.41863716061945,0.0,25.47,39.73,46.51,42.49,35.72,30.4,44.23,29.63,34.68,31.69,26.64,22.67,32.98
user125@example.com,564,1,Area de Servico,2.05,42.52,0.11,235.7300996830432,0.0,31.71,50.62,34.67,32.12,49.31,41.96,37.45,37.75,25.85,23.95,36.77,31.29,27.93
user125@example.com,565,2,Quarto,3.53,53.1,0.08,235.3500874913496,0.0,39.6,25.58,35.01,30.55,49.05,48.12,49.26,19.08,26.11,22.78,36.58,35.88,36.73
user125@example.com,566,1,Cozinha,4.42,42.8,0.1,234.00957776123738,0.0,31.92,48.96,37.59,33.46,42.84,37.59,28.1,36.51,28.03,24.95,31.95,28.03,20.95
user126@example.com,567,2,Garagem,1.27,72.81,0.12,239.34463973903263,0.0,54.3,29.4,42.63,47.46,32.89,36.88,35.39,21.92,31.79,35.39,24.53,27.5,26.39
user126@example.com,568,2,Cozinha,4.81,39.09,0.14,230.1963311674371,0.0,29.15,28.6,37.0,29.98,26.14,45.2,27.74,21.33,27.59,22.36,19.49,33.71,20.69
user126@example.com,569,1,Quarto,2.62,57.82,0.17,223.76370742677184,0.0,43.12,32.13,34.73,43.83,29.91,33.32,39.01,23.96,25.9,32.68,22.3,24.85,29.09
user126@example.com,570,2,Garagem,1.16,53.66,0.19,228.63189280790314,0.0,40.01,44.02,32.32,36.09,26.8,31.84,28.65,32.83,24.1,26.91,19.99,23.74,21.36
user126@example.com,571,2,Escritorio,1.96,38.29,0.13,235.57438969867067,0.0,28.55,26.86,45.5,36.69,32.33,47.52,50.68,20.03,33.93,27.36,24.11,35.44,37.79
user126@example.com,572,2,Cozinha,4.0,48.91,0.1,237.80441659921965,0.0,36.47,28.22,46.15,33.56,40.68,43.25,27.46,21.04,34.41,25.03,30.34,32.25,20.48
user127@example.com,573,2,Escritorio,3.05,68.14,0.09,221.2929817904025,0.0,50.81,26.15,44.77,39.69,46.8,35.99,25.99,19.5,33.39,29.6,34.9,26.84,19.38
user127@example.com,574,2,Escritorio,3.8,61.76,0.06,234.6481767856207,0.0,46.06,28.85,49.65,33.27,49.72,44.5,49.39,21.51,37.02,24.81,37.08,33.18,36.83
user127@example.com,575,1,Cozinha,3.55,43.57,0.09,237.37640755173584,0.0,32.49,29.26,41.53,31.61,36.7,35.18,49.79,21.82,30.97,23.57,27.37,26.23,37.13
user127@example.com,576,1,Garagem,4.67,35.43,0.16,238.98765147774148,0.0,26.42,50.47,29.89,34.24,36.29,34.87,26.24,37.64,22.29,25.53,27.06,26.0,19.57
user127@example.com,577,2,Garagem,1.34,39.89,0.19,238.3377193615568,0.0,29.75,34.05,38.64,36.66,46.3,40.9,28.76,25.39,28.81,27.34,34.53,30.5,21.45
user128@example.com,578,2,Escritorio,1.45,43.16,0.13,228.65856140761997,0.0,32.18,35.53,39.79,38.56,42.87,45.85,42.71,26.5,29.67,28.75,31.97,34.19,31.85
user128@example.com,579,2,Area de Servico,4.94,56.66,0.16,238.81234011236174,0.0,42.25,35.69,27.23,33.51,32.67,27.19,26.99,26.61,20.31,24.99,24.36,20.28,20.13
user128@example.com,580,2,Garagem,3.79,32.37,0.13,224.57307846352847,0.0,24.14,31.98,43.53,34.82,50.65,41.67,45.22,23.85,32.46,25.97,37.77,31.07,33.72
user128@example.com,581,2,Area de Servico,2.41,66.36,0.17,229.67244053687816,0.0,49.49,29.32,42.72,35.69,26.24,45.65,30.87,21.86,31.86,26.61,19.57,34.04,23.02
user128@example.com,582,1,Banheiro,4.03,42.68,0.13,224.8718512141968,0.0,31.83,46.73,28.41,50.0,29.63,28.67,43.67,34.85,21.19,37.29,22.1,21.38,32.57
user129@example.com,583,1,Cozinha,0.79,64.85,0.14,220.73225839685855,0.0,48.36,34.29,37.85,39.22,34.08,41.8,47.87,25.57,28.23,29.25,25.41,31.17,35.7
user129@example.com,584,1,Escritorio,3.16,41.47,0.19,222.8423795308215,0.0,30.92,36.1,40.75,45.67,27.95,46.94,43.33,26.92,30.39,34.06,20.84,35.0,32.31
user129@example.com,585,2,Banheiro,1.01,40.05,0.13,223.11268926491027,0.0,29.87,45.38,44.16,40.98,34.45,41.7,40.41,33.84,32.93,30.56,25.69,31.1,30.13
user129@example.com,586,2,Escritorio,1.36,54.57,0.11,236.84936014024777,0.0,40.69,38.13,46.34,43.57,29.8,48.42,40.92,28.43,34.56,32.49,22.22,36.11,30.51
user129@example.com,587,2,Area de Servico,2.33,73.68,0.16,223.15715512407334,0.0,54.94,30.85,38.45,48.85,48.96,30.15,41.52,23.01,28.67,36.43,36.51,22.48,30.96
user130@example.com,588,1,Escritorio,2.73,49.98,0.11,223.24676792451706,0.0,37.27,36.5,35.36,46.65,47.03,41.95,38.02,27.22,26.37,34.79,35.07,31.28,28.35
user130@example.com,589,2,Sala,1.35,45.08,0.19,224.8674308080932,0.0,33.62,45.16,28.02,39.97,30.18,44.86,46.2,33.68,20.89,29.81,22.51,33.45,34.45
user130@example.com,590,2,Quarto,0.89,52.5,0.13,223.3746260397514,0.0,39.15,46.49,42.43,27.79,32.54,26.55,35.63,34.67,31.64,20.72,24.27,19.8,26.57
